ID,StartDate,EndDate,Duration (in seconds),Finished,UserLanguage,Consent,racism.1-pAction,racism.1-pBeliefs,racism.1-agreement,racism.2-pAction,racism.2-pBeliefs,racism.2-agreement,racism.3-pAction,racism.3-pBeliefs,racism.3-agreement,racism.4-pAction,racism.4-pBeliefs,racism.4-agreement,racism.5-pAction,racism.5-pBeliefs,racism.5-agreement,racism.6-pAction,racism.6-pBeliefs,racism.6-agreement,racism.7-pAction,racism.7-pBeliefs,racism.7-agreement,racism.8-pAction,racism.8-pBeliefs,racism.8-agreement,racism.9-pAction,racism.9-pBeliefs,racism.9-agreement,racism.10-pAction,racism.10-pBeliefs,racism.10-agreement,racism.11-pAction,racism.11-pBeliefs,racism.11-agreement,racism.12-pAction,racism.12-pBeliefs,racism.12-agreement,racism.13-pAction,racism.13-pBeliefs,racism.13-agreement,racism.14-pAction,racism.14-pBeliefs,racism.14-agreement,racism.15-pAction,racism.15-pBeliefs,racism.15-agreement,racism.16-pAction,racism.16-pBeliefs,racism.16-agreement,racism.17-pAction,racism.17-pBeliefs,racism.17-agreement,racism.18-pAction,racism.18-pBeliefs,racism.18-agreement,racism.19-pAction,racism.19-pBeliefs,racism.19-agreement,racism.20-pAction,racism.20-pBeliefs,racism.20-agreement,racism.21-pAction,racism.21-pBeliefs,racism.21-agreement,racism.22-pAction,racism.22-pBeliefs,racism.22-agreement,racism.23-pAction,racism.23-pBeliefs,racism.23-agreement,racism.24-pAction,racism.24-pBeliefs,racism.24-agreement,racism.24-comp,Gender,Age,Education,Experience-racism,freeWill,determinism,politics,MoralRealism
94,2026-03-15 21:58:41,2026-03-15 22:02:12,211,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,13,,,,,,,,,,,,,,,,,,,,,,1,1,64,3,1,7,5,3,1
95,2026-03-15 21:56:29,2026-03-15 22:02:13,343,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,12,4,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,46,5,2,5,5,4,2
96,2026-03-15 21:57:59,2026-03-15 22:02:15,256,1,EN-GB,1,,,,,,,,,,,,,,,,,,,7,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,19,2,1,6,5,1,1
97,2026-03-15 21:59:55,2026-03-15 22:02:27,151,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,7,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,53,4,2,7,5,1,2
98,2026-03-15 21:57:01,2026-03-15 22:02:28,326,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,7,,,,,,,,,,1,1,48,7,1,5,5,2,2
99,2026-03-15 21:56:52,2026-03-15 22:02:32,339,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44,2,1,5,4,1,1
100,2026-03-15 21:57:56,2026-03-15 22:02:36,280,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,13,,,,,,,,,,,,,,,,,,,1,2,30,5,2,6,5,2,2
101,2026-03-15 21:55:30,2026-03-15 22:02:40,429,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,13,,,,,,,,,,,,,,,,,,,,,,1,1,54,5,2,5,5,5,2
102,2026-03-15 21:56:31,2026-03-15 22:02:45,373,1,EN-GB,1,,,,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61,4,1,7,7,1,3
103,2026-03-15 21:56:26,2026-03-15 22:02:46,379,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2,53,5,2,6,7,2,2
104,2026-03-15 21:55:00,2026-03-15 22:02:47,466,1,EN-GB,1,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,25,2,3,7,5,4,1
105,2026-03-15 21:55:45,2026-03-15 22:02:47,421,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,1,,,,,,,,,,,,,,,,1,1,33,7,1,6,4,2,2
106,2026-03-15 21:55:39,2026-03-15 22:02:48,428,1,EN-GB,1,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,30,2,2,6,7,4,2
107,2026-03-15 21:56:15,2026-03-15 22:02:49,394,1,EN-GB,1,,,,,,,,,,,,,,,,3,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,70,2,1,6,4,3,3
108,2026-03-15 21:57:19,2026-03-15 22:02:50,330,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,13,5,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,5,2,6,5,2,2
109,2026-03-15 21:57:49,2026-03-15 22:02:50,300,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,2,1,6,5,3,2
110,2026-03-15 21:58:26,2026-03-15 22:03:05,279,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,10,,,,,,,,,,,,,1,2,33,2,1,7,3,3,1
111,2026-03-15 21:56:50,2026-03-15 22:03:06,375,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,38,5,1,7,7,5,2
112,2026-03-15 22:00:09,2026-03-15 22:03:07,178,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,1,1,26,4,1,6,3,2,2
113,2026-03-15 21:55:45,2026-03-15 22:03:07,442,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,44,2,2,7,7,4,2
114,2026-03-15 21:56:12,2026-03-15 22:03:09,416,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,7,,,,,,,,,,1,1,52,3,1,5,4,2,2
115,2026-03-15 21:57:55,2026-03-15 22:03:17,321,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,1,1,25,4,1,6,6,2,2
116,2026-03-15 21:57:35,2026-03-15 22:03:18,343,1,EN-GB,1,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,27,4,1,4,5,5,2
117,2026-03-15 21:56:02,2026-03-15 22:03:19,437,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,12,,,,,,,,,,,,,,,,1,1,60,3,1,5,5,4,2
118,2026-03-15 21:58:02,2026-03-15 22:03:22,319,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,45,2,1,7,6,7,2
119,2026-03-15 21:57:18,2026-03-15 22:03:24,365,1,EN-GB,1,,,,,,,,,,,,,1,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,21,4,2,7,6,3,2
120,2026-03-15 21:59:50,2026-03-15 22:03:26,216,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,5,2,5,3,2,2
121,2026-03-15 21:57:54,2026-03-15 22:03:30,336,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,10,,,,,,,1,1,24,2,2,6,6,4,2
122,2026-03-15 21:55:12,2026-03-15 22:03:32,500,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,38,4,2,4,4,7,2
123,2026-03-15 22:00:18,2026-03-15 22:03:32,194,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,2,36,4,3,6,6,4,1
124,2026-03-15 21:59:38,2026-03-15 22:03:38,240,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,12,,,,,,,,,,,,,1,1,31,4,2,4,4,4,1
125,2026-03-15 21:58:35,2026-03-15 22:03:39,303,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,21,2,1,5,4,2,1
126,2026-03-15 21:58:55,2026-03-15 22:03:40,284,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,5,11,,,,,,,,,,,,,1,2,37,2,2,7,7,3,2
127,2026-03-15 21:55:43,2026-03-15 22:03:40,477,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,50,2,2,7,5,6,1
128,2026-03-15 21:59:01,2026-03-15 22:03:42,281,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,12,,,,,,,,,,1,2,33,7,2,4,3,3,2
129,2026-03-15 21:57:40,2026-03-15 22:03:44,363,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,11,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,42,4,2,2,3,2,2
130,2026-03-15 21:59:23,2026-03-15 22:03:48,264,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,7,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,22,2,2,6,3,6,1
131,2026-03-15 21:59:47,2026-03-15 22:03:50,242,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,,,,,,,,,,,,,1,2,22,2,1,7,4,1,1
132,2026-03-15 21:59:55,2026-03-15 22:03:57,242,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,1,21,3,1,6,5,5,2
133,2026-03-15 22:00:02,2026-03-15 22:04:07,244,1,EN-GB,1,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,29,4,2,6,6,4,2
134,2026-03-15 21:58:44,2026-03-15 22:04:10,325,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,1,1,35,5,3,7,4,3,2
135,2026-03-15 22:01:15,2026-03-15 22:04:12,177,1,EN-GB,1,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,52,7,2,7,7,4,1
136,2026-03-15 22:00:14,2026-03-15 22:04:17,243,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,13,,,,,,,,,,,,,1,1,45,4,1,7,2,1,2
137,2026-03-15 22:01:28,2026-03-15 22:04:19,171,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,11,,,,,,,,,,,,,,,,,,,,,,1,2,18,2,1,3,2,1,2
138,2026-03-15 21:59:26,2026-03-15 22:04:22,295,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,10,,,,,,,,,,,,,,,,,,,1,2,31,4,2,5,5,2,2
139,2026-03-15 21:56:20,2026-03-15 22:04:23,482,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,12,,,,,,,,,,,,,1,2,59,2,2,6,3,2,2
140,2026-03-15 22:00:19,2026-03-15 22:04:24,244,1,EN-GB,1,,,,,,,,,,,,,,,,,,,5,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,23,5,2,3,5,2,2
141,2026-03-15 22:00:20,2026-03-15 22:04:25,244,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,37,5,1,6,5,1,2
142,2026-03-15 22:00:55,2026-03-15 22:04:28,212,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,10,,,,,,,,,,,,,1,1,49,4,1,5,3,5,2
143,2026-03-15 21:58:23,2026-03-15 22:04:28,364,1,EN-GB,1,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49,6,1,1,4,4,1
144,2026-03-15 21:58:32,2026-03-15 22:04:28,356,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,63,2,1,5,6,6,2
145,2026-03-15 22:00:26,2026-03-15 22:04:29,242,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,1,1,37,4,1,6,4,5,3
146,2026-03-15 22:00:26,2026-03-15 22:04:29,243,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,23,2,2,1,5,1,2
147,2026-03-15 22:02:10,2026-03-15 22:04:30,140,1,EN-GB,1,,,,,,,,,,,,,,,,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,29,4,1,5,5,5,1
148,2026-03-15 21:58:24,2026-03-15 22:04:31,366,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,1,1,57,3,2,5,5,7,3
149,2026-03-15 22:00:52,2026-03-15 22:04:37,225,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,11,,,,,,,1,3,19,2,1,5,5,2,2
150,2026-03-15 21:59:35,2026-03-15 22:04:39,303,1,EN-GB,1,,,,,,,,,,,,,,,,3,12,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22,2,2,1,1,1,2
151,2026-03-15 21:59:43,2026-03-15 22:04:39,296,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,51,2,2,6,5,2,2
152,2026-03-15 22:00:43,2026-03-15 22:04:40,237,1,EN-GB,1,,,,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,35,4,1,5,5,2,1
153,2026-03-15 22:00:02,2026-03-15 22:04:44,282,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,2,11,,,,,,,,,,,,,1,1,44,4,1,4,4,1,1
154,2026-03-15 21:57:11,2026-03-15 22:04:44,453,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,1,1,29,4,2,7,7,2,2
155,2026-03-15 22:01:56,2026-03-15 22:04:48,172,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,32,4,2,6,5,2,2
156,2026-03-15 22:01:43,2026-03-15 22:04:50,187,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,4,2,4,4,2,1
157,2026-03-15 21:56:39,2026-03-15 22:04:50,491,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,1,1,24,4,1,4,4,1,2
158,2026-03-15 22:00:41,2026-03-15 22:04:54,253,1,EN-GB,1,,,,,,,,,,,,,,,,,,,9,3,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,46,5,1,7,3,1,2
159,2026-03-15 21:58:54,2026-03-15 22:04:55,361,1,EN-GB,1,,,,,,,,,,3,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,4,2,4,3,4,2
160,2026-03-15 22:00:24,2026-03-15 22:04:56,271,1,EN-GB,1,,,,,,,,,,,,,1,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,23,4,2,7,3,2,1
161,2026-03-15 21:56:22,2026-03-15 22:04:58,515,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,8,,,,,,,,,,1,1,64,3,1,5,7,5,3
162,2026-03-15 21:58:25,2026-03-15 22:04:59,393,1,EN-GB,1,,,,,,,,,,,,,,,,,,,10,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,45,4,1,4,3,2,1
163,2026-03-15 21:59:46,2026-03-15 22:05:01,315,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,37,4,1,5,5,1,2
164,2026-03-15 22:01:15,2026-03-15 22:05:03,227,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,26,3,1,6,4,1,3
165,2026-03-15 21:58:56,2026-03-15 22:05:05,369,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,2,33,4,1,5,2,2,1
166,2026-03-15 21:57:02,2026-03-15 22:05:06,484,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,13,,,,,,,1,1,40,2,2,7,4,6,1
167,2026-03-15 22:02:19,2026-03-15 22:05:11,172,1,EN-GB,1,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,18,1,2,5,3,3,2
168,2026-03-15 22:02:26,2026-03-15 22:05:11,164,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,22,4,1,6,5,4,3
169,2026-03-15 21:55:57,2026-03-15 22:05:11,554,1,EN-GB,1,11,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,2,2,6,6,3,2
170,2026-03-15 21:54:52,2026-03-15 22:05:13,620,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,1,2,20,1,1,7,7,4,2
171,2026-03-15 22:00:25,2026-03-15 22:05:15,290,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,1,2,43,6,1,6,5,4,2
172,2026-03-15 21:59:00,2026-03-15 22:05:17,377,1,EN-GB,1,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,4,1,6,6,4,2
173,2026-03-15 21:58:23,2026-03-15 22:05:18,414,1,EN-GB,1,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,3,2,7,7,3,1
174,2026-03-15 22:00:47,2026-03-15 22:05:20,272,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,,,,1,2,32,3,1,5,6,1,1
175,2026-03-15 21:55:36,2026-03-15 22:05:20,583,1,EN-GB,1,,,,,,,,,,,,,1,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,62,3,2,5,4,3,1
176,2026-03-15 22:01:59,2026-03-15 22:05:24,205,1,EN-GB,1,,,,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,75,5,2,7,7,2,1
177,2026-03-15 21:58:16,2026-03-15 22:05:26,430,1,EN-GB,1,,,,,,,,,,,,,1,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,61,4,2,6,4,4,1
178,2026-03-15 22:00:29,2026-03-15 22:05:27,297,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,13,,,,,,,,,,,,,,,,,,,,,,1,2,28,4,2,7,5,6,2
179,2026-03-15 21:57:30,2026-03-15 22:05:28,478,1,EN-GB,1,,,,,,,,,,,,,,,,1,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,74,4,1,5,5,1,2
180,2026-03-15 21:54:33,2026-03-15 22:05:29,655,1,EN-GB,1,,,,,,,,,,,,,,,,,,,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,44,2,2,5,4,5,1
181,2026-03-15 22:01:32,2026-03-15 22:05:33,240,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,49,4,2,5,4,2,1
182,2026-03-15 22:01:36,2026-03-15 22:05:33,237,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,7,,,,,,,,,,,,,,,,,,,,,,,,,1,2,30,6,1,7,5,1,2
183,2026-03-15 21:59:03,2026-03-15 22:05:33,390,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,11,,,,,,,,,,,,,,,,1,1,51,2,2,2,2,1,1
184,2026-03-15 22:00:10,2026-03-15 22:05:36,325,1,EN-GB,1,,,,,,,,,,,,,1,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41,2,2,5,5,2,1
185,2026-03-15 22:00:41,2026-03-15 22:05:36,294,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,12,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,20,2,1,7,4,2,1
186,2026-03-15 22:02:11,2026-03-15 22:05:36,205,1,EN-GB,1,,,,,,,,,,,,,,,,,,,7,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,37,4,2,5,4,2,2
187,2026-03-15 22:02:04,2026-03-15 22:05:38,214,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,13,,,,1,1,40,5,1,5,3,1,3
188,2026-03-15 21:59:21,2026-03-15 22:05:42,380,1,EN-GB,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,29,4,2,4,5,4,2
189,2026-03-15 22:00:56,2026-03-15 22:05:46,289,1,EN-GB,1,,,,,,,,,,,,,,,,,,,8,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,4,1,5,3,3,2
190,2026-03-15 22:00:17,2026-03-15 22:05:49,331,1,EN-GB,1,,,,,,,,,,,,,,,,1,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,4,2,5,5,4,1
191,2026-03-15 21:57:58,2026-03-15 22:05:50,472,1,EN-GB,1,,,,,,,,,,,,,,,,1,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,44,4,1,6,3,2,2
192,2026-03-15 22:01:07,2026-03-15 22:05:50,283,1,EN-GB,1,8,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42,5,1,6,4,1,2
